Season,Life History,Year,Plot,Quadrat,Ambr_arte,Amsi_tess,Andr_occi,Astr_allo,Astr_nutt,Bail_mult,Brom_rube,Caly_wrig,Chae_stev,Chem_frem,Chor_tene,Cryp_cras,Cryp_micr,Cryp_sp3,Cryp_sp4,Dale_brac,Desc_pinn,Delp_sp1,D_sp2,Dith_wisl,Eria_diff,Erig_dive,Erio_aber,Erio_lemm,Erod_cicu,Erod_texa,Esch_mexi,Gili_sinu,Hapl_grac,Lapp_redo,Lepi_lasi,Lesq_gord,Lina_bige,Lina_texa,Lupi_cocc,Lupi_sp,Lupi_sp2,Mala_fend,Micr_lene,Nama_hisp,Oeno_prim,Oeno_sp,Pani_hirt,Pect_sp,Phac_ariz,Plag_arix,Plan_purs,Schi_barb,Sper_echi,Step_exig,Verb_ence,Vulp_octo,unk1,unk2,unk3,unk4,unk5,Desc_sp2,ukn_grass,Astr_spp
Winter,Annual,1988,11,53,-99,-99,-99,0,0,0,-99,-99,13,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,5,0,1,-99,0,0,0,0,83,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,11,55,-99,-99,-99,0,0,0,-99,-99,5,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,4,0,2,-99,0,0,0,0,39,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,11,57,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,4,-99,-99,-99,1,-99,-99,-99,25,0,3,-99,0,0,0,4,75,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,1,-99,-99,0,-99,1,-99,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,11,71,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,7,-99,-99,-99,7,0,0,-99,0,0,0,0,66,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,11,73,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,11,0,1,-99,0,0,0,0,123,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,11,75,-99,-99,-99,0,0,0,-99,-99,1,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,14,0,3,-99,0,0,0,0,97,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,11,77,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,11,-99,-99,-99,0,0,0,-99,-99,3,-99,-99,0,8,-99,-99,-99,0,-99,-99,-99,11,0,13,-99,2,0,0,0,36,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,13,-99,-99,-99,0,0,0,-99,-99,1,-99,-99,0,2,-99,-99,-99,0,-99,-99,-99,12,0,1,-99,0,0,0,0,5,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,15,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,1,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,17,-99,-99,-99,0,0,0,-99,-99,1,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,35,0,0,-99,0,0,0,0,52,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,31,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,5,0,9,-99,0,0,0,0,11,-99,0,0,-99,-99,-99,0,-99,2,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,33,-99,-99,-99,0,0,0,-99,-99,2,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,21,0,0,-99,3,0,0,0,95,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,35,-99,-99,-99,0,0,0,-99,-99,21,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,82,0,0,-99,0,0,0,0,138,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,2,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,37,-99,-99,-99,0,1,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,27,0,0,-99,0,0,0,1,72,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,9,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,51,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,4,0,0,-99,0,0,0,0,115,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,53,-99,-99,-99,0,0,0,-99,-99,11,-99,-99,0,0,-99,-99,-99,18,-99,-99,-99,46,0,2,-99,0,0,0,0,11,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,55,-99,-99,-99,0,0,0,-99,-99,5,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,46,0,0,-99,0,0,0,0,10,-99,0,0,-99,-99,-99,0,-99,3,0,-99,-99,0,-99,-99,0,-99,0,-99,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,57,-99,-99,-99,0,0,0,-99,-99,5,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,29,0,0,-99,0,0,0,0,98,-99,0,0,-99,-99,-99,0,-99,2,0,-99,-99,0,-99,-99,0,-99,0,-99,11,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,71,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,20,0,5,-99,0,0,0,0,181,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,73,-99,-99,-99,0,0,0,-99,-99,3,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,3,0,1,-99,0,0,0,0,151,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,75,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,49,0,8,-99,0,0,0,0,35,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,1,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,12,77,-99,-99,-99,0,0,0,-99,-99,12,-99,-99,1,0,-99,-99,-99,0,-99,-99,-99,188,0,23,-99,2,0,0,0,43,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,10,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,11,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,73,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,6,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,13,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,1,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,19,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,15,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,2,0,0,-99,0,0,0,0,6,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,17,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,28,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,31,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,1,0,0,-99,0,0,0,0,1,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,33,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,6,-99,-99,-99,2,0,0,-99,0,0,0,0,213,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,28,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,35,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,1,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,6,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,3,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,37,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,5,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,51,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,53,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,3,-99,0,0,0,0,15,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,55,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,1,0,1,-99,0,0,0,0,67,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,57,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,2,-99,0,0,0,0,6,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,71,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,81,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,73,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,75,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,13,77,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,3,0,0,-99,0,0,0,0,7,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,11,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,8,0,0,-99,0,0,0,0,6,-99,0,0,-99,-99,-99,1,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,13,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,2,0,0,-99,0,0,0,0,109,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,15,-99,-99,-99,0,1,0,-99,-99,5,-99,-99,0,1,-99,-99,-99,0,-99,-99,-99,27,0,1,-99,0,0,0,0,312,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,2,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,17,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,1,-99,-99,-99,0,-99,-99,-99,18,0,0,-99,0,0,0,0,113,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,31,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,21,0,0,-99,0,0,0,0,15,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,33,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,5,0,29,-99,1,0,0,0,2,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,35,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,1,-99,-99,-99,0,-99,-99,-99,5,0,0,-99,0,0,0,0,1,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,37,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,8,0,0,-99,0,0,0,0,25,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,51,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,12,0,5,-99,0,0,0,1,2,-99,0,0,-99,-99,-99,0,-99,2,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,53,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,1,0,0,-99,0,0,0,0,3,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,55,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,1,0,-99,-99,-99,1,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,2,0,-99,-99,0,-99,-99,1,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,57,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,6,0,5,-99,0,0,0,0,14,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,71,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,73,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,22,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,75,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,4,0,0,-99,0,0,0,0,3,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,14,77,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,14,0,2,-99,0,0,0,0,5,-99,0,0,-99,-99,-99,2,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,11,-99,-99,-99,0,4,2,-99,-99,0,-99,-99,1,0,-99,-99,-99,0,-99,-99,-99,25,0,0,-99,0,0,0,0,16,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,13,-99,-99,-99,0,2,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,1,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,15,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,1,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,17,-99,-99,-99,0,26,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,22,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,31,-99,-99,-99,0,1,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,9,0,5,-99,0,0,0,0,8,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,33,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,35,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,37,-99,-99,-99,0,4,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,7,0,0,-99,0,0,0,0,3,-99,0,0,-99,-99,-99,0,-99,0,1,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,51,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,3,0,1,-99,0,0,0,0,4,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,53,-99,-99,-99,0,1,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,2,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,55,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,24,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,57,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,2,0,0,-99,0,0,0,0,6,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,71,-99,-99,-99,0,2,0,-99,-99,0,-99,-99,0,5,-99,-99,-99,5,-99,-99,-99,12,0,2,-99,0,0,0,0,63,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,6,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,73,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,6,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,75,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,2,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,15,77,-99,-99,-99,0,41,0,-99,-99,0,-99,-99,0,6,-99,-99,-99,0,-99,-99,-99,16,1,9,-99,0,0,0,0,54,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,1,-99,0,-99,15,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,16,11,-99,-99,-99,0,1,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,5,0,0,-99,0,0,0,0,1,-99,0,0,-99,-99,-99,1,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,16,13,-99,-99,-99,0,12,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,1,0,0,-99,4,0,0,0,1,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,16,15,-99,-99,-99,0,43,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,16,0,0,-99,17,0,0,0,220,-99,0,1,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,1,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,16,17,-99,-99,-99,0,1,2,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,13,1,0,-99,0,0,0,0,100,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,16,31,-99,-99,-99,0,1,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,2,0,0,-99,0,0,0,0,11,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,1,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,16,33,-99,-99,-99,0,5,1,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,6,0,0,-99,7,0,0,0,58,-99,0,0,-99,-99,-99,0,-99,2,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,16,35,-99,-99,-99,0,9,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,8,0,0,-99,0,0,0,0,78,-99,0,0,-99,-99,-99,0,-99,4,1,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1988,16,37,-99,-99,-99,0,11,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,11,0,0,-99,1,0,0,0,226,-99,0,0,-99,-99,-99,0,-99,0,2,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
