Season,Life History,Year,Plot,Quadrat,Amar_palm,Ambr_arte,Aris_adsc,Atri_eleg,Bahi_bite,Bail_mult,Boer_inte,Boer_spic,Boer_cout,Boer_torr,Boer_sp,Bout_aris,Bout_barb,Bout_sp,Cass_lept,Chen_frem,Chlo_virg,Crot_pumi,Cusc_sp,Dale_brac,Dith_wisl,Erag_arid,Erag_cili,Erig_dive,Erio_lemm,Erio_aber,Erod_cicu,Erod_texa,Eupho_exst,Euph_fend,Euph_micr,Euph_serp,Euph_serr,Hapl_grac,Ipom_cost,Kall_gran,Mach_tanr,Moll_cerv,Moll_vert,Moll_sp,Pani_ariz,Pani_hirt,Pani_mili,Pani_sp,Pect_papp,Port_parv,Prob_parv,Sals_kali,Sanv_aber,Sida_spin,Tide_lanu,Trag_bert,Tria_port,Verb_ence,unkn_sp,grass_unkn,Port_sp,Sida_sp
Summer,Annual,1987,22,53,-99,-99,1,-99,-99,0,-99,7,-99,-99,-99,8,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,18,-99,-99,-99,-99,-99,-99,-99,61,2,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,22,55,-99,-99,0,-99,-99,0,-99,3,-99,-99,-99,8,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,39,-99,-99,-99,-99,-99,-99,-99,47,0,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,9,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,22,57,-99,-99,1,-99,-99,0,-99,1,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,-99,15,-99,-99,-99,-99,-99,-99,-99,3,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,22,71,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,6,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,17,1,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,22,73,-99,-99,0,-99,-99,0,-99,3,-99,-99,-99,4,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,9,-99,-99,-99,17,-99,-99,-99,-99,-99,-99,-99,1,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,22,75,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,7,0,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,22,77,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,-99,6,-99,-99,-99,-99,-99,-99,-99,16,0,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,11,-99,-99,0,-99,-99,1,-99,3,-99,-99,-99,21,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,11,-99,-99,-99,-99,-99,-99,-99,2,4,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,13,-99,-99,0,-99,-99,0,-99,3,-99,-99,-99,9,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,0,9,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,15,-99,-99,3,-99,-99,3,-99,0,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,60,-99,-99,-99,-99,-99,-99,-99,18,16,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,17,-99,-99,14,-99,-99,1,-99,1,-99,-99,-99,12,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,46,-99,-99,-99,-99,-99,-99,-99,0,109,-99,0,-99,-99,-99,3,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,31,-99,-99,0,-99,-99,0,-99,2,-99,-99,-99,118,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,21,-99,-99,-99,-99,-99,-99,-99,0,11,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,33,-99,-99,1,-99,-99,0,-99,3,-99,-99,-99,20,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,33,-99,-99,-99,-99,-99,-99,-99,4,25,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,35,-99,-99,4,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,12,-99,-99,-99,-99,-99,-99,-99,2,31,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,37,-99,-99,18,-99,-99,0,-99,1,-99,-99,-99,54,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,11,-99,-99,-99,-99,-99,-99,-99,10,41,-99,1,-99,-99,-99,4,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,51,-99,-99,0,-99,-99,1,-99,2,-99,-99,-99,4,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,12,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,2,6,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,53,-99,-99,21,-99,-99,1,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,60,-99,-99,-99,-99,-99,-99,-99,3,82,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,55,-99,-99,11,-99,-99,0,-99,0,-99,-99,-99,4,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,87,-99,-99,-99,-99,-99,-99,-99,3,44,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,57,-99,-99,4,-99,-99,0,-99,4,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,71,-99,-99,8,-99,-99,0,-99,1,-99,-99,-99,29,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,6,-99,-99,-99,-99,-99,-99,-99,9,3,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,73,-99,-99,6,-99,-99,3,-99,0,-99,-99,-99,5,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,45,-99,-99,-99,-99,-99,-99,-99,18,13,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,75,-99,-99,24,-99,-99,0,-99,1,-99,-99,-99,17,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,44,-99,-99,-99,-99,-99,-99,-99,3,27,-99,0,-99,-99,-99,10,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,23,77,-99,-99,0,-99,-99,3,-99,10,-99,-99,-99,6,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,59,-99,-99,-99,-99,-99,-99,-99,3,5,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,11,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,13,-99,-99,0,-99,-99,0,-99,4,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,85,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,68,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,15,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,7,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,3,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,17,-99,-99,0,-99,-99,0,-99,7,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,13,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,31,-99,-99,0,-99,-99,0,-99,2,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,12,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,33,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,7,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,35,-99,-99,0,-99,-99,0,-99,7,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,-99,92,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,7,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,37,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,49,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,51,-99,-99,0,-99,-99,3,-99,0,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,81,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,16,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,53,-99,-99,0,-99,-99,0,-99,5,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,29,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,55,-99,-99,0,-99,-99,1,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,51,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,57,-99,-99,0,-99,-99,4,-99,0,-99,-99,-99,9,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,70,-99,-99,-99,-99,-99,-99,-99,2,0,-99,0,-99,-99,-99,5,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,71,-99,-99,0,-99,-99,2,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,24,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,73,-99,-99,0,-99,-99,9,-99,1,-99,-99,-99,11,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,90,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,31,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,75,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,52,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1987,24,77,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,113,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,10,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,11,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,13,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,15,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,4,-99,-99,-99,4,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,17,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,2,-99,-99,-99,114,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,31,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,25,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,33,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,22,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,35,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,1,-99,0,-99,-99,-99,28,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,37,-99,-99,0,-99,-99,0,-99,6,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,3,-99,-99,-99,4,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,51,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,20,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,53,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,12,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,55,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,4,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,57,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,71,-99,-99,0,-99,-99,2,-99,1,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,73,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,75,-99,-99,0,-99,-99,2,-99,1,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,14,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,1,77,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,6,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,11,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,37,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,2,0,-99,0,-99,-99,-99,9,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,13,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,20,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,15,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,2,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,17,-99,-99,0,-99,-99,0,-99,1,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,31,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,11,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,7,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,33,-99,-99,0,-99,-99,0,-99,4,-99,-99,-99,5,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,12,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,2,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,35,-99,-99,0,-99,-99,0,-99,4,-99,-99,-99,13,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,37,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,51,-99,-99,0,-99,-99,0,-99,1,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,1,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,53,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,11,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,55,-99,-99,0,-99,-99,0,-99,4,-99,-99,-99,43,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,57,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,109,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,71,-99,-99,0,-99,-99,0,-99,3,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,73,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,75,-99,-99,0,-99,-99,0,-99,6,-99,-99,-99,9,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,2,77,-99,-99,0,-99,-99,0,-99,5,-99,-99,-99,26,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,1,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,3,11,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,3,13,-99,-99,0,-99,-99,1,-99,1,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,6,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,8,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,3,15,-99,-99,0,-99,-99,2,-99,0,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,3,17,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,7,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,3,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
Summer,Annual,1988,3,31,-99,-99,0,-99,-99,0,-99,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,0,3,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
